ID,Distributor,Product,Duration,Destination,Sales,Commission,Gender,Age,Target
7412,D2,P3,44,City_B,318.2565073570042,9.660604491489362,Female,34,1
8930,D2,P1,7,City_C,291.03870783885304,12.754884584765975,Male,44,0
2375,D3,P1,80,City_A,323.84951637605377,12.888342043703908,Female,38,1
2578,D3,P3,28,City_C,56.24288066536886,30.31071545560935,Male,59,1
1633,D2,P3,37,City_B,121.87327850919384,12.358792462613158,Male,52,1
4833,D2,P1,91,City_C,381.72074192432245,32.61020887663892,Male,54,0
2299,D1,P3,28,City_C,170.06671520074565,9.12498870583913,Male,31,1
5034,D2,P1,77,City_C,391.1049902624746,7.738448326159233,Male,52,1
157,D3,P3,59,City_A,195.64614176239658,14.173159143790437,Female,27,1
8047,D2,P1,95,City_C,489.0620310503037,15.753614178469554,Male,57,0
6707,D1,P1,37,City_B,116.69104588837975,27.42235161791162,Female,56,1
3350,D2,P3,12,City_B,355.21559709603576,37.84168242974875,Male,19,0
2880,D3,P2,58,City_B,144.93084576660985,18.398831706757434,Female,39,0
3414,D3,P3,82,City_C,301.84971843433635,30.87194798144538,Female,57,0
7769,D2,P3,99,City_B,193.64877970506168,8.396468549816467,Female,38,1
4190,D3,P2,46,City_C,170.3498545567981,28.43155054430669,Male,43,1
9611,D1,P3,4,City_B,255.95969317248301,38.23930355071617,Female,38,0
9735,D1,P3,7,City_B,58.902060236106465,16.766844649566288,Male,35,1
7252,D3,P2,95,City_C,159.1589905138137,28.785582858325338,Female,39,1
7614,D2,P3,50,City_B,411.1694911731476,42.702773859726456,Male,46,1
6920,D3,P1,36,City_B,294.6290482376464,42.04850891502403,Female,24,0
9682,D1,P1,98,City_B,181.18109546111464,6.333182279905779,Female,24,1
9672,D2,P1,66,City_C,230.97081056762948,43.058515202378146,Male,31,1
4795,D1,P3,47,City_C,393.3522210051977,20.52692517685962,Female,52,0
5655,D3,P2,66,City_C,135.5926917078083,6.768286501154617,Male,37,1
2496,D1,P2,16,City_B,137.67609119027895,8.65653876404113,Female,56,0
7305,D1,P2,88,City_B,178.0458574122144,33.070952533274976,Male,24,0
2373,D3,P1,18,City_C,316.2361654735069,37.68219479728525,Female,35,0
4092,D1,P3,77,City_B,274.2790255761363,39.045532069634675,Female,20,1
9472,D2,P1,68,City_B,148.35515534228344,41.94873087374014,Male,39,0
3462,D3,P1,19,City_C,485.8497090883386,8.301454672124308,Male,53,1
7007,D3,P2,94,City_C,65.60880584286062,11.121022562616492,Female,56,0
5392,D3,P2,74,City_C,127.48705435043868,13.555000758987134,Female,44,0
7173,D3,P1,47,City_C,164.63983275169898,9.654399686558534,Male,49,0
5697,D2,P3,35,City_A,435.0142882088312,36.45962865143983,Female,35,1
5665,D1,P2,85,City_C,340.02837698438134,49.84756498778142,Male,23,1
4504,D2,P2,38,City_B,216.9137947688159,33.542959361961266,Male,38,1
2551,D2,P1,98,City_A,460.8333868631812,20.942589683917625,Male,64,1
4716,D1,P1,71,City_B,291.688396634366,23.414542230755732,Female,33,0
848,D1,P3,5,City_A,287.8148304515287,35.244288225916094,Male,51,1
3345,D1,P1,92,City_B,345.01279457154925,33.54479291604572,Male,60,1
939,D3,P1,37,City_C,222.13305858870922,11.09338508742012,Male,21,1
4826,D1,P2,82,City_B,391.70625835191413,11.628188648003709,Male,48,1
9694,D2,P3,50,City_C,207.4534212686414,23.34587749392113,Female,33,0
8864,D2,P3,40,City_B,144.694848601952,26.08718643286573,Female,64,1
8611,D3,P3,24,City_C,201.7448926042128,37.13850691154686,Female,30,0
5355,D1,P2,77,City_C,337.8428686116851,47.08865975602269,Female,19,0
5478,D1,P2,30,City_B,338.13387664868804,14.191947689509417,Male,57,0
9724,D3,P2,34,City_A,402.9728396773888,48.3569052056022,Female,59,0
757,D1,P1,43,City_A,106.79404276003737,35.20180635758943,Female,19,1
4751,D3,P3,66,City_B,317.59948652590396,10.87519865269211,Female,38,1
2645,D1,P3,68,City_C,437.0298443257804,10.707624502722078,Male,29,1
4163,D3,P3,42,City_C,374.93520914729226,27.85412570257033,Male,42,0
8649,D1,P3,58,City_B,304.82846110625644,36.147921568516196,Male,36,1
3166,D2,P3,1,City_C,121.89621986642935,15.3383485493671,Female,43,0
6498,D3,P3,3,City_A,94.19233878156828,44.234712192442665,Male,46,1
5988,D3,P2,19,City_C,84.5009800652544,43.95954809361404,Female,54,0
3874,D2,P2,98,City_A,432.3537974045801,29.58173908705846,Male,59,0
7752,D3,P2,68,City_A,188.0048323682305,46.764292139491026,Female,27,0
6524,D2,P3,30,City_A,452.72400355473786,47.05084288883157,Male,23,0
3419,D1,P2,63,City_B,229.49521931270274,13.36199423087856,Female,54,1
9905,D1,P1,36,City_B,307.8553446474184,10.982502999406396,Male,29,0
2062,D3,P1,65,City_A,239.68642990101105,25.08349830731503,Female,51,1
550,D3,P2,78,City_C,148.08843384804325,18.86601512527523,Male,64,0
4454,D1,P1,70,City_C,317.59189989012265,39.974998283134475,Female,34,1
2813,D3,P3,89,City_C,276.4064280343962,47.21832665433025,Female,55,1
8778,D2,P3,8,City_B,336.1613497440822,9.315375524581121,Female,18,0
8996,D3,P1,29,City_B,306.13066162157486,15.294646494443777,Male,41,1
2550,D2,P1,28,City_A,133.23181433105285,20.943799981273223,Female,44,1
6070,D3,P2,33,City_C,255.02602215674642,47.99497634246932,Female,25,1
3170,D3,P1,81,City_C,308.9112327618075,37.190137491189255,Female,41,0
7055,D3,P1,81,City_A,285.6614154328749,21.70327552977543,Male,46,0
4829,D1,P3,73,City_C,160.15147743792852,28.589953794759637,Male,46,0
9571,D3,P3,1,City_A,416.3678821553608,29.776413539312593,Male,37,1
1260,D2,P2,81,City_A,207.69302346555295,42.54291598667957,Female,20,1
8713,D3,P1,16,City_B,408.9704428102161,11.168517537424435,Male,62,1
3662,D3,P1,9,City_C,472.0529719462619,38.504557330781104,Male,41,0
7923,D2,P3,95,City_B,461.2141796783237,49.96839507931325,Male,39,1
1025,D1,P3,85,City_A,327.044667837362,25.966123723291478,Female,46,0
4966,D1,P3,99,City_B,148.96528148685422,23.18718050479644,Female,18,1
753,D3,P2,31,City_B,52.635334054288506,20.470832082138724,Female,43,1
3943,D1,P1,2,City_C,284.14432725697645,28.65553336269869,Male,37,1
3711,D2,P2,18,City_C,385.787258413838,48.69255991418239,Male,42,1
9961,D2,P3,31,City_B,201.3363195690443,22.774301388361316,Female,38,1
1952,D2,P1,6,City_A,172.07640477623545,29.033368089052953,Male,43,0
6315,D3,P1,96,City_B,277.9452395530666,36.9673792262291,Male,63,0
352,D1,P1,17,City_B,131.9647885138208,19.017510197410523,Male,45,1
1512,D3,P2,65,City_A,350.70051226693795,14.65738265659024,Male,50,1
4830,D2,P1,46,City_B,81.38071281282006,32.476162855558904,Male,59,1
9617,D2,P2,44,City_C,66.66280493482479,31.65530165437615,Male,19,0
3747,D3,P3,81,City_A,219.98533633651624,44.8918686167559,Female,47,0
5800,D1,P2,13,City_C,204.34559288895645,47.92542314916603,Male,27,1
702,D3,P1,76,City_A,110.73039768391742,8.93610584275123,Male,32,0
3694,D3,P1,88,City_A,430.3048752125431,14.62356648431912,Female,53,0
4615,D3,P2,70,City_A,488.6145557188159,29.473046311012162,Male,42,1
7214,D3,P3,85,City_A,414.6695381122038,31.745536328020282,Male,50,1
562,D2,P3,75,City_A,56.507380589214904,10.63780063600964,Female,26,0
2319,D1,P1,73,City_A,246.06438824717225,28.201855822578985,Male,27,1
3099,D3,P3,75,City_A,278.2658978636134,32.31053547169189,Female,29,1
4839,D1,P3,5,City_A,326.5058646219203,45.463372039496704,Female,33,0
3151,D2,P3,13,City_C,415.56787587156373,13.714191660613702,Female,26,0
5609,D2,P3,36,City_C,494.06902320391174,14.176309843291031,Male,50,1
4300,D1,P1,5,City_C,158.61841807329165,49.17039526817329,Male,23,0
4619,D3,P3,96,City_C,214.1820444030415,6.913310223033999,Male,36,0
4075,D1,P3,57,City_A,167.7965045652402,19.543769216196665,Male,34,0
3995,D2,P2,13,City_B,409.7030550113389,38.207210987091685,Female,32,1
6374,D3,P1,97,City_B,307.3597770916179,27.434566985613827,Male,22,0
6168,D2,P1,52,City_A,484.2807896435153,17.27287001834528,Male,44,0
1048,D1,P3,64,City_A,109.42215376253779,11.795171876355854,Male,37,0
2940,D3,P1,12,City_B,225.08843349123268,20.48790257762291,Female,46,1
1809,D2,P2,9,City_A,259.7656327389442,14.12965109218509,Male,46,1
3167,D2,P2,72,City_A,255.38693663693996,27.899246804638484,Female,23,0
415,D2,P3,67,City_B,348.890982301923,11.783446682247778,Female,54,1
1341,D1,P2,57,City_A,486.4006437402911,16.858807074781495,Female,37,1
9372,D3,P1,66,City_A,331.50554505813903,36.206370135929475,Female,57,1
7741,D1,P2,91,City_B,275.7964978300796,42.72506085837088,Male,49,1
5061,D1,P1,57,City_A,218.28575655372921,6.336464649334028,Male,52,1
4634,D1,P3,41,City_C,324.5310662888785,5.5956438222107305,Female,43,0
4610,D2,P1,98,City_A,366.50524817531567,5.3000395318071645,Male,41,1
7367,D2,P2,50,City_A,405.4100517832529,9.109509802398883,Female,29,1
1470,D3,P1,51,City_A,418.31391554097866,48.64428366948512,Female,21,1
1711,D2,P2,12,City_B,197.32634870333305,30.629316271994245,Female,36,0
6271,D1,P1,94,City_C,370.50535055076483,9.207560552155442,Female,52,0
8733,D3,P2,36,City_A,334.0322850102512,43.332446837595874,Male,49,0
2272,D1,P1,31,City_B,447.7505409950619,6.921805905151732,Female,52,1
1584,D3,P1,88,City_B,384.71950032772173,29.021251848794225,Female,19,0
1413,D2,P1,27,City_C,221.0387651658768,16.430605884541492,Male,21,1
4112,D1,P3,34,City_C,465.00829417633054,43.92203631666268,Female,59,0
7653,D2,P2,43,City_B,387.5666158265741,8.316822973621637,Female,39,0
6694,D3,P2,18,City_C,327.9303269039243,39.10547355142751,Female,27,0
1723,D1,P3,31,City_A,479.02178048024746,21.435055939591503,Female,32,1
2025,D1,P3,92,City_B,190.48410217409392,27.44859132152933,Female,37,0
2213,D1,P3,22,City_B,421.81195639929365,30.79122242084239,Male,48,1
1508,D3,P2,1,City_B,408.7823522452744,12.658829726447603,Female,28,0
2623,D3,P3,29,City_B,64.51481155936833,45.56812685847714,Male,36,1
5291,D3,P3,63,City_C,356.5546675928047,7.925106595926973,Male,26,0
9129,D1,P3,30,City_B,80.40592538890745,33.196789598669554,Male,46,0
1322,D3,P2,37,City_A,375.8368819027184,43.98260478833463,Male,43,1
843,D3,P3,63,City_C,465.691600341013,45.10140927113433,Male,30,1
1147,D1,P3,83,City_C,328.88067635876297,41.55252649988762,Male,19,1
3625,D1,P3,65,City_B,278.0544311487856,14.796548810950776,Female,26,1
4281,D2,P3,28,City_A,107.22924619900314,9.595031831594177,Female,43,1
9011,D1,P1,43,City_B,68.45959248861189,38.6760104710412,Male,21,0
8987,D1,P2,90,City_B,300.11619940177513,28.4346602686101,Male,52,1
4682,D3,P3,66,City_C,111.04723085250171,10.391378890548332,Male,19,0
464,D1,P3,49,City_C,498.5935699889886,26.093948150148957,Male,45,1
1755,D2,P3,86,City_C,356.31692935780313,46.10939672456675,Female,24,1
3937,D2,P1,65,City_C,292.160851654745,25.957239630285876,Female,26,1
7934,D1,P1,98,City_C,318.95021871906613,32.64926579249313,Male,39,1
9461,D2,P2,67,City_A,64.44382787010912,5.840067900573656,Male,32,0
4402,D1,P1,32,City_B,209.05095303478373,6.738405437571926,Male,30,1
4701,D2,P1,2,City_B,247.47322076017926,12.620968218030136,Male,57,0
8992,D1,P2,86,City_B,425.52880267109134,44.274989984242104,Female,61,0
379,D1,P3,20,City_A,488.8563374266204,34.6253942250905,Female,27,1
3107,D2,P1,83,City_A,289.2118569065076,26.918438885827776,Female,64,0
8216,D2,P1,49,City_B,482.98176195422633,20.635165643162985,Female,21,1
1336,D2,P2,89,City_C,485.0908279418214,8.64696847142533,Female,51,1
1224,D1,P3,21,City_A,78.43968370819762,7.501657148678511,Female,48,0
3849,D2,P1,99,City_A,64.24960871333217,41.261794823745056,Male,38,1
2717,D3,P1,37,City_C,141.7967183350524,19.11037491425742,Male,60,1
6838,D1,P3,15,City_B,237.6279414831601,40.07361947883449,Male,44,1
2953,D2,P3,20,City_A,456.1757847605359,41.09184083259458,Male,58,1
1351,D1,P1,36,City_C,436.7351871677615,37.538816252730186,Male,58,0
1083,D1,P3,26,City_B,251.121943965129,26.511384909866372,Male,36,0
6454,D2,P2,75,City_B,431.0691062345403,11.944156203369062,Female,51,1
1812,D1,P2,89,City_B,70.71817827003882,37.235270237552754,Female,43,1
4122,D1,P1,98,City_A,178.35760507211054,18.485056694300646,Female,23,0
1352,D3,P3,35,City_A,452.85869495277836,42.36640625240289,Female,31,1
7818,D1,P1,45,City_B,109.1008296842305,27.135361410812948,Male,28,1
8797,D3,P2,23,City_C,416.4929306552889,28.265540266262704,Female,21,0
1895,D1,P2,4,City_B,398.7610647160487,35.03192482402956,Male,32,1
6640,D3,P3,45,City_B,341.0968808466201,17.50478100637636,Male,45,1
566,D2,P2,39,City_A,320.5137500882801,48.89122916352246,Male,52,0
3904,D1,P3,60,City_C,482.4743870418595,16.73876854359503,Male,20,0
7101,D1,P2,37,City_C,165.110182718874,41.07862644425226,Male,19,1
3674,D3,P1,59,City_A,120.00352691309648,25.21300467060045,Female,23,1
4367,D3,P2,54,City_B,204.54505704434496,44.67035309545134,Male,22,0
7546,D1,P3,59,City_B,121.36367798661693,14.585914444319256,Female,32,1
1213,D3,P1,74,City_A,346.1279263185554,17.35001456296819,Male,42,0
1190,D1,P2,5,City_A,240.5562230310792,20.23004991481036,Female,26,1
3956,D3,P3,41,City_B,54.0267232501657,31.86371128646256,Male,54,1
899,D2,P2,44,City_A,496.54609430605217,47.12118966048395,Male,37,0
4787,D1,P3,58,City_C,430.64124679387476,17.68698355194178,Female,27,1
8093,D3,P1,42,City_A,255.42712664645668,22.82681190844119,Male,32,0
4603,D1,P1,99,City_B,338.4798920915225,17.746985341256654,Female,45,0
8897,D2,P3,65,City_C,391.70646600041016,33.230319593960715,Female,32,0
3455,D3,P1,66,City_A,483.291337882322,7.885811513891176,Female,59,0
3610,D3,P2,60,City_A,120.58204237746456,10.578040200695785,Female,26,1
8158,D2,P1,81,City_A,316.1179728995737,27.569042103463808,Male,40,0
8766,D2,P3,85,City_B,183.68548869274156,38.28503296067243,Male,57,1
9678,D3,P3,69,City_C,366.70133155686875,6.250249173526018,Female,38,1
7573,D1,P1,29,City_B,52.4905569108586,44.62935038840796,Female,25,1
3910,D2,P2,88,City_C,333.05613487094365,31.638128930322665,Female,37,1
4029,D3,P3,71,City_C,214.7839930415317,34.354560072730564,Male,51,0
3932,D1,P3,63,City_C,200.47827992953765,30.972312417439237,Female,41,1
2333,D2,P3,67,City_A,309.8801963645112,46.726410077444264,Male,43,0
7303,D3,P3,25,City_A,315.94180194666467,22.338578170262153,Female,40,1
2263,D2,P1,68,City_A,214.96364057770091,17.42390277895612,Male,27,0
9261,D3,P2,2,City_C,72.06559344150675,49.10033198993612,Male,46,0
5782,D1,P2,83,City_B,496.8623220223625,46.65696083853055,Female,30,0
2596,D1,P3,62,City_C,496.49586068127496,10.627090088664232,Female,21,0
7201,D3,P3,17,City_B,153.39885874571712,42.463192219683705,Female,64,1
3594,D3,P2,54,City_A,357.9007688628679,35.428382194017075,Female,59,0
5217,D1,P1,79,City_B,261.23229157890364,46.21839091192226,Female,30,0
1031,D1,P3,87,City_B,482.6893192749506,35.022142510813,Male,37,0
7434,D1,P1,5,City_C,234.75101148822287,38.52502010865652,Male,54,0
7878,D1,P1,48,City_B,285.8488091450349,41.82646106920829,Male,36,0
8824,D1,P2,71,City_C,303.8946666354222,44.22378237923152,Female,20,1
8237,D3,P3,76,City_C,149.63980404661396,10.793556017178965,Female,24,0
5734,D2,P3,39,City_C,404.4062268371701,11.438466172372275,Female,31,1
5379,D1,P2,70,City_A,463.17023754041264,31.403905227429394,Female,50,1
7763,D1,P3,62,City_C,362.0662837749598,32.22796610834011,Male,51,1
1756,D1,P1,72,City_B,466.9612236878604,21.041860747063602,Male,32,0
7356,D1,P3,67,City_B,222.87883072992557,26.008089772075266,Female,55,1
4162,D1,P2,94,City_C,272.7935973887129,30.75975592014362,Male,47,1
232,D1,P3,31,City_A,444.62222829667974,12.673327264401136,Female,37,1
8105,D2,P2,80,City_A,480.9220781781418,42.27806892623293,Male,46,1
111,D3,P1,76,City_C,199.44775852058564,7.603597195405324,Male,30,0
5458,D1,P1,55,City_C,255.40308238875429,36.6039460039612,Male,56,1
6709,D3,P1,95,City_C,420.8885314496238,11.594495147029326,Female,25,0
2515,D2,P1,68,City_C,203.77401910183693,41.14473626347401,Male,32,0
5962,D2,P1,30,City_C,139.43645938663389,14.251349298077686,Female,45,1
4280,D1,P1,54,City_C,395.056036125523,29.46742377857947,Male,46,1
4721,D2,P2,95,City_A,106.70819289521145,24.418762980506838,Female,40,0
2918,D1,P3,11,City_A,232.98305535617945,46.80312295899072,Male,37,1
9391,D2,P3,78,City_C,335.11596970012505,28.352871993471105,Female,41,1
2993,D2,P2,9,City_A,196.49246183614335,14.237500396296197,Male,51,1
2318,D2,P3,22,City_A,494.07634168232204,39.35261035007431,Female,32,1
4848,D3,P3,22,City_C,380.94557970660736,48.59168867114259,Female,34,0
4293,D3,P2,21,City_C,289.6627367118406,11.720683413722089,Male,33,1
6992,D3,P1,62,City_A,113.4759901917781,14.009797327978953,Female,63,0
1516,D3,P1,50,City_C,59.482404795605255,45.223946384768766,Male,53,1
217,D2,P3,78,City_A,480.39108104265193,7.301796743605488,Male,64,0
9214,D1,P1,73,City_A,165.89298696444826,34.40789943190977,Female,54,0
9062,D2,P3,4,City_C,418.7732835161327,7.60358534571546,Female,62,0
8418,D3,P3,67,City_A,293.6454323138396,44.152940918187944,Male,48,1
2264,D2,P1,21,City_C,266.7182780472249,38.2975691926838,Female,64,0
5327,D3,P1,50,City_B,416.1836672923545,11.730324934967154,Male,56,1
6841,D3,P3,30,City_A,343.59561512703726,19.82985957479757,Male,29,0
8499,D3,P1,8,City_C,60.979268003562126,21.365066583634178,Female,51,1
6011,D2,P1,63,City_C,349.7520821491658,17.444453431133258,Female,57,1
894,D2,P2,11,City_A,483.6225797530797,8.127651107200657,Male,56,0
1491,D3,P3,88,City_B,277.44138267385154,40.867925890728465,Female,26,0
3004,D3,P2,63,City_A,402.0630604729935,26.249407646104995,Male,57,1
1851,D1,P2,37,City_B,220.45130209071615,17.95653225974727,Male,28,0
5200,D2,P2,51,City_A,289.46437297209184,21.490156066383943,Female,44,0
6381,D1,P2,5,City_A,358.46914486679293,34.42436928880015,Male,62,0
325,D3,P3,42,City_A,300.0528090230538,36.279127366875116,Male,61,0
1216,D3,P1,6,City_A,129.1322010217726,33.614066879918575,Male,30,0
2900,D2,P1,87,City_A,493.796666024652,18.88643211537898,Female,34,0
2934,D1,P3,73,City_B,265.17392029525183,48.98015975739729,Male,23,1
3659,D3,P3,54,City_B,64.29931809074519,37.65634716896688,Female,44,1
8679,D1,P1,79,City_B,204.59941289127534,32.23721501038797,Male,38,1
6674,D3,P2,87,City_C,85.66498901072634,16.092720304096154,Male,20,0
7973,D1,P1,23,City_A,393.9452947144274,30.319380595861404,Male,35,0
8587,D2,P2,39,City_A,211.63155529699586,41.81964382946544,Female,60,1
6170,D3,P1,84,City_C,298.404009371508,34.1451367578587,Female,51,0
9725,D2,P3,72,City_A,367.549667063562,48.26322167412241,Female,46,1
1130,D1,P2,8,City_B,398.1049197703834,37.5559412552091,Male,18,1
8857,D3,P3,58,City_C,456.23960187481345,39.47503253678071,Female,61,1
2919,D3,P3,11,City_C,385.76137899998906,49.756165790428646,Male,25,1
3903,D3,P3,88,City_B,476.8160996069419,18.88164303778306,Female,23,1
7948,D2,P2,71,City_B,216.9758883097897,22.521980439651955,Female,33,1
9098,D1,P3,21,City_C,311.3180915031687,45.44799539238776,Female,62,0
3828,D1,P1,3,City_A,341.43912400404145,6.965268330470346,Female,32,0
4924,D1,P2,91,City_A,124.51797894922815,12.823964387932577,Male,64,0
209,D1,P3,32,City_A,337.0253916569316,29.800133332009267,Male,34,0
3255,D3,P3,83,City_C,314.8757361120569,41.42332845599852,Female,41,0
2796,D3,P3,46,City_A,361.6047441293419,27.537968856862207,Female,63,1
5107,D3,P3,25,City_A,287.71754617773695,21.74384042325099,Female,44,1
9012,D1,P2,9,City_B,118.8046826225334,17.699951251818597,Female,58,1
799,D3,P2,65,City_B,185.65206152283983,12.376995925245389,Female,38,0
9106,D2,P2,83,City_A,415.8142400104517,17.65188024195642,Female,37,1
735,D3,P3,10,City_A,216.75162119768513,33.386547499628705,Male,31,1
2245,D2,P3,33,City_A,60.0929907969562,24.25581407223784,Male,26,0
179,D1,P1,22,City_B,353.26066846969456,39.112284891498334,Male,23,0
5831,D3,P3,37,City_B,336.17586461031414,18.972608704763424,Male,51,0
7009,D3,P3,81,City_B,165.88128446537837,29.143513476174963,Male,49,0
1175,D2,P2,84,City_C,189.5720560609144,19.532421542097357,Female,52,0
6643,D3,P2,7,City_C,323.59543602513617,5.419197486692356,Female,48,1
5849,D1,P1,28,City_A,238.73153735838423,46.91821946486214,Female,31,1
1832,D1,P3,8,City_C,101.91544685456748,47.03689328704621,Male,62,0
7996,D1,P3,82,City_A,395.9284921312333,33.715402964610874,Female,59,1
9280,D1,P1,34,City_A,360.19019125917833,43.14930735362441,Male,53,0
7898,D1,P2,99,City_B,228.8871452550061,25.53315421452791,Female,19,0
8598,D3,P1,51,City_C,168.44209200155643,34.85044721963064,Female,25,1
8523,D3,P3,12,City_C,442.4278388815914,20.80171639434157,Male,18,0
199,D2,P1,44,City_C,270.04639204002444,19.76294424363144,Female,27,1
7929,D1,P3,92,City_C,167.4498448929158,30.864341366811782,Male,64,0
7077,D1,P3,19,City_B,145.04598385419592,10.9249205056682,Male,49,1
9285,D1,P2,7,City_C,81.9670223656731,47.41498230424835,Female,53,0
1098,D1,P2,67,City_A,491.07144906587206,37.25685702548358,Male,23,0
549,D1,P1,3,City_A,381.8061420173556,22.19597478497024,Female,29,0
6909,D3,P3,9,City_A,334.2686870267395,14.25489232498422,Male,18,1
8230,D1,P3,86,City_B,438.06672713542116,8.345744670089394,Female,35,1
4707,D2,P1,81,City_B,308.0138345354155,9.16160348980463,Female,50,0
6913,D3,P2,73,City_B,188.5467078772039,31.71091263345228,Female,24,1
3370,D1,P1,62,City_C,410.70552093097217,13.671355672587604,Female,37,1
7584,D1,P2,89,City_A,291.9569038491275,15.36259625086442,Male,35,1
2533,D3,P3,40,City_A,61.206697480366685,19.790373899914744,Male,57,0
4056,D3,P3,25,City_A,258.35045854147575,32.04600765037367,Male,47,0
2315,D2,P2,26,City_A,167.60764553651978,23.571912292708955,Male,44,1
6654,D3,P2,33,City_A,165.89362452574954,5.461848782765845,Male,30,1
6886,D1,P3,50,City_B,95.7687910441669,13.926595603730124,Female,28,1
5938,D2,P3,85,City_A,228.69134699950865,22.9000279945428,Male,62,0
2816,D3,P3,8,City_B,421.0021571610705,6.4584674976885506,Female,36,1
3438,D1,P1,70,City_B,201.34334807028782,47.27560324046182,Male,62,1
3881,D2,P2,25,City_A,297.239959781712,49.51516287547617,Male,62,1
4158,D3,P1,9,City_A,379.4861176355341,40.81734615569558,Male,60,1
67,D2,P2,68,City_A,454.7147627205477,20.158272089202267,Male,46,0
7867,D3,P1,32,City_B,213.9306113638255,27.234506722886078,Female,42,1
617,D3,P2,64,City_C,462.3178927324108,29.697562412459494,Male,29,0
1119,D3,P2,25,City_B,464.4736431964314,45.99818548923647,Male,44,1
3261,D3,P3,98,City_A,341.3463661799842,36.56319214347985,Female,25,0
3402,D1,P2,28,City_B,239.53986045187182,49.60713259140173,Male,45,1
3693,D1,P1,76,City_A,331.2816311197622,9.226356322383497,Female,38,0
938,D3,P2,31,City_B,418.78420544717113,20.06709523544674,Female,54,1
6605,D3,P2,52,City_A,281.54634580445907,15.058957437847024,Male,29,1
2573,D1,P3,72,City_A,104.20941628861699,33.929925605610734,Female,50,0
7537,D2,P2,52,City_B,74.27312978290557,17.013868644778185,Female,19,1
6325,D1,P2,60,City_A,89.33877239834689,15.415835976641427,Male,20,1
623,D2,P1,96,City_B,175.83714217685204,42.62858288260484,Female,22,0
1682,D2,P2,28,City_A,377.0835843957343,48.02657824089913,Female,28,0
2127,D2,P3,69,City_C,149.1448406747951,38.3629071272755,Male,64,1
788,D2,P1,99,City_A,81.06445242827212,44.90950681842501,Male,50,1
3333,D3,P1,37,City_B,402.8885504097716,18.962972949043632,Female,18,1
7237,D2,P1,99,City_A,394.8065466960361,18.057311182881016,Female,26,1
1093,D2,P1,26,City_B,205.6454824884777,40.967927431099056,Female,45,0
9104,D2,P2,5,City_B,91.77060549262595,8.201624767614735,Male,52,0
5021,D2,P1,57,City_A,89.01861243639347,25.18665627595282,Female,21,1
9354,D2,P2,81,City_C,167.88257501687386,25.791148798129754,Male,29,1
5945,D1,P2,2,City_A,176.28823402729296,31.0746207541951,Female,28,0
3281,D3,P2,28,City_C,455.0669908447935,20.66119218740732,Female,22,0
8187,D1,P3,92,City_A,205.35633851303928,45.22599150772748,Male,22,0
2202,D1,P2,61,City_C,392.38730408955934,38.11530634843972,Male,44,0
1161,D3,P3,44,City_B,333.3193239786644,45.410175063749776,Male,30,1
5582,D3,P3,96,City_B,365.6237219335102,7.675096914974774,Male,37,1
3593,D3,P1,57,City_A,75.19284582230297,23.780617341549465,Female,26,1
3953,D1,P1,44,City_B,163.58184928961361,43.529121066074126,Female,33,0
9692,D2,P3,4,City_A,303.44924536371747,34.885736538631654,Male,42,1
6248,D3,P3,44,City_A,491.28461384949685,27.0134106068743,Male,34,0
4154,D2,P2,61,City_A,385.3747716037809,23.46651300988132,Female,63,0
479,D1,P1,54,City_C,299.4057160021981,9.325639811763427,Female,60,0
1353,D1,P2,88,City_B,300.6994604468664,32.219849033534786,Male,24,1
4310,D3,P2,82,City_C,463.3851121240277,29.16193231777148,Female,59,0
5699,D3,P2,21,City_A,418.13517621290003,27.55514053144906,Male,63,1
2648,D1,P3,8,City_C,296.4705076827172,29.576187707109273,Female,46,0
8461,D2,P3,54,City_A,202.92727738302915,26.361749102257072,Male,56,0
8199,D2,P2,8,City_A,170.66329431460883,45.51361417328591,Male,43,0
7690,D2,P3,8,City_B,355.9547419360919,20.260899078517756,Male,36,1
9258,D3,P3,93,City_C,230.41111945727837,36.11081559222879,Male,55,1
2590,D1,P3,98,City_A,152.14378155873624,41.589561118633064,Female,21,1
1034,D2,P3,83,City_A,267.7505626705504,47.173279050701446,Female,18,0
4687,D2,P2,65,City_A,425.7515362347238,14.568320771644114,Male,50,1
5012,D1,P3,89,City_C,344.5977328526222,34.47227876673046,Male,24,0
2599,D1,P1,78,City_C,197.99847262096262,19.403604447432826,Male,52,0
5820,D3,P1,97,City_C,195.13875778019198,39.055081551100564,Male,43,1
4609,D3,P2,49,City_A,376.95945684601855,49.35435113174725,Male,27,1
8471,D1,P2,72,City_C,184.35773601861547,21.318312876665644,Female,21,0
9041,D1,P1,87,City_C,424.60118252389594,28.083043476437876,Female,27,1
7451,D1,P2,27,City_C,294.5717218349761,18.841291409750866,Male,34,0
4672,D3,P2,34,City_A,80.11316422388423,43.993909908903724,Male,56,0
5584,D1,P1,90,City_A,58.520989952047344,36.95436192668363,Female,50,0
3718,D2,P1,43,City_A,423.72407529623746,8.891599452415978,Female,19,1
9328,D3,P3,62,City_A,261.59758013302843,46.90705720464214,Male,27,0
3929,D3,P2,51,City_C,452.5079569381916,24.652211497869466,Female,35,0
3618,D3,P2,82,City_C,419.36220441776544,28.34473354903188,Male,62,0
1426,D3,P3,59,City_B,322.6618978992876,20.806402154127873,Female,48,0
